client_id,path,sentence
1c2b6c52bad5570f93824d5c056f86f7769d637e0a431e33887ae3c047fc133754c85733092440cb9caa8e500648d050a8e5a1d0517ce3ecf8e65e5e5e234a31,common_voice_en_101045.mp3,A man looks on while a child plays a game.
6160ec26a4d235c7f78e362397f4bd33b0c5ff6b5c21cc05982088f8e02b607df49e0fd5ae38f1ca0ac8567b9f66a50ccd4058c465339cbd60452d4ca1839586,common_voice_en_17877377.mp3,That is all I have to say.
b666459f2e5588489327af94832a779e531d9a3223cdcfa833defbdbaf9a6400de2731415081a39ab3f9c738bfc2cacb25f12baf4419df78be23a215b9fb068e,common_voice_en_17426846.mp3,"To escape from the smoke, and fall into the fire."
2ca83348150e97ce2cf68f276d6d2dd7c235f9361042592e70d7dbfe102fe2a12576b2c908f97f250396e8cc634fe3c66fbe02396a8275787b15813f7ecdd54a,common_voice_en_17296152.mp3,"Wow, look how deep this canyon is!"
058b6a2cea9cd39533e230d1c9377d5849fb9959cb332cfbb646f7eeab1cbc27b7ab74299de3014fcdf9036d6f1576325d9b6774646675bf709b5790178f97bf,common_voice_en_17857149.mp3,This has become a bit of a cult in Romania.
f6cf5bf58db5fdf8836d6e654f1be8b6ebb182e31f8d7091f1063bd8cc52c0b87cf45a8e0f98e023ae367a80abf8e22a681fe4715e6b8b8f3490b1a541f7b3f5,common_voice_en_107161.mp3,My agreement with you gentlemen stands!
8b94cbaa398cc22e624f10a8246666714bc0e496d5a471290de3d1ca7a8ca31438c14460d35f597413f1e5399a91a4cb84c8a77dec5e4edd2ae4a5976f191e31,common_voice_en_17895366.mp3,Jump the fence and hurry up the bank.
e2c39a83ee1cec54e92f6597b2192a3a88149d3ab91867401fd0c2505368ef0c9ddd570070398015eed2ac1b0cf71c60f5bc27ddc6f91a4bb21511bd4cfe4c65,common_voice_en_17355890.mp3,Do you notice the flickering of the neon lights?
47a6598f15c4f6e4183fd91564d144da208918d8914ed95b4607eb366dbab2001deff581cb36c1fcfffc98a8cb9730b2a7a8d89c77d6e2acd021698dcd47c66a,common_voice_en_168337.mp3,There was no other baggage.
ec2cd8203e261fecb7a08fe7082464c17ab22735e69df9ad9c9a61b4910f62300f6f05ada10bc53e9af2b2156a07b8b2d347b26c949a08daafc162a851dc1e58,common_voice_en_100546.mp3,Sarah told him that she was there to see her brother.
672614f166f51de8980c6d674cec87c38d5a1f6de83d69d6ef35afcb662161325e4320dc334dba21f5b82a4a520f6c00c444c4ed00c57e26f585225a40519f86,common_voice_en_17889089.mp3,"If you see something you like, take it and make it better."
4df6fc76400be4e7c67af72bfbd790d15d2dc570a89883c22572c4581f0bd309787b3e96724bd7f3bf6defea5db7e8e7366862f148a13422dbafa1102e0d5ace,common_voice_en_140930.mp3,My foot must have slipped.
